frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px,topo_ruler_mm_estimado,topo_minimo_config_mm
16,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
16,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,340.0,264.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
16,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,4.0,400.0,209.0,1.75,0.4107142857142857,0.6362380867588684,False,False,75.0,73.0,70.0,80.0,6000.0,,
16,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,661.0,30.0,31.0,0.0,204.0,0.967741935483871,0.710752688172043,0.7688409330168773,False,True,75.0,73.0,70.0,80.0,6000.0,,
16,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
16,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3020833333333333,0.5195157222264152,False,False,75.0,73.0,70.0,80.0,6000.0,,
16,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3449.5,92.0,115.0,249.0,57.0,0.8,0.3260396975425331,0.2853139601216231,False,False,75.0,73.0,70.0,80.0,6000.0,,
17,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
17,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,340.0,264.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
17,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,4.0,400.0,209.0,1.75,0.4107142857142857,0.6362380867588684,False,False,75.0,73.0,70.0,80.0,6000.0,,
17,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,660.0,30.0,31.0,0.0,204.0,0.967741935483871,0.7096774193548387,0.7676777848580013,False,True,75.0,73.0,70.0,80.0,6000.0,,
17,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
17,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3229166666666667,0.5553443997946826,False,False,75.0,73.0,70.0,80.0,6000.0,,
17,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3446.0,92.0,115.0,249.0,57.0,0.8,0.3257088846880907,0.28296740878175314,False,False,75.0,73.0,70.0,80.0,6000.0,,
18,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
18,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,340.0,264.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
18,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,4.0,400.0,209.0,1.75,0.4107142857142857,0.6362380867588684,False,False,75.0,73.0,70.0,80.0,6000.0,,
18,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,661.0,30.0,31.0,0.0,204.0,0.967741935483871,0.710752688172043,0.7688409330168773,False,True,75.0,73.0,70.0,80.0,6000.0,,
18,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
18,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3229166666666667,0.5553443997946826,False,False,75.0,73.0,70.0,80.0,6000.0,,
18,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3429.5,92.0,115.0,249.0,57.0,0.8,0.3241493383742911,0.2819621840504659,False,False,75.0,73.0,70.0,80.0,6000.0,,
19,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
19,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,4.0,400.0,209.0,1.75,0.4107142857142857,0.6362380867588684,False,False,75.0,73.0,70.0,80.0,6000.0,,
19,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,660.0,30.0,31.0,0.0,204.0,0.967741935483871,0.7096774193548387,0.7676777848580013,False,True,75.0,73.0,70.0,80.0,6000.0,,
19,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
19,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3020833333333333,0.5195157222264152,False,False,75.0,73.0,70.0,80.0,6000.0,,
19,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3437.5,92.0,115.0,249.0,57.0,0.8,0.3249054820415879,0.28212445058283575,False,False,75.0,73.0,70.0,80.0,6000.0,,
20,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
20,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,4.0,400.0,209.0,1.75,0.4107142857142857,0.6362380867588684,False,False,75.0,73.0,70.0,80.0,6000.0,,
20,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,660.0,30.0,31.0,0.0,204.0,0.967741935483871,0.7096774193548387,0.7676777848580013,False,True,75.0,73.0,70.0,80.0,6000.0,,
20,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
20,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,10.0,92.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
20,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3020833333333333,0.5195157222264152,False,False,75.0,73.0,70.0,80.0,6000.0,,
20,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3397.5,92.0,112.0,249.0,57.0,0.8214285714285714,0.3297263198757764,0.28759364414719185,False,False,75.0,73.0,70.0,80.0,6000.0,,
21,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
21,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,4.0,400.0,209.0,1.75,0.4107142857142857,0.6362380867588684,False,False,75.0,73.0,70.0,80.0,6000.0,,
21,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,660.0,30.0,31.0,0.0,204.0,0.967741935483871,0.7096774193548387,0.7676777848580013,False,True,75.0,73.0,70.0,80.0,6000.0,,
21,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
21,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,10.0,92.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
21,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3020833333333333,0.5195157222264152,False,False,75.0,73.0,70.0,80.0,6000.0,,
21,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3428.0,92.0,112.0,249.0,57.0,0.8214285714285714,0.3326863354037267,0.29157970234324926,False,False,75.0,73.0,70.0,80.0,6000.0,,
22,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
22,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,4.0,400.0,209.0,1.75,0.4107142857142857,0.6362380867588684,False,False,75.0,73.0,70.0,80.0,6000.0,,
22,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,658.0,30.0,31.0,0.0,204.0,0.967741935483871,0.7075268817204301,0.7653514885402499,False,True,75.0,73.0,70.0,80.0,6000.0,,
22,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
22,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,10.0,91.0,1.0,0.25,0.6981317246937627,False,False,75.0,73.0,70.0,80.0,6000.0,,
22,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3229166666666667,0.5553443997946826,False,False,75.0,73.0,70.0,80.0,6000.0,,
22,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3430.0,92.0,111.0,249.0,57.0,0.8288288288288288,0.33587935761848803,0.29609145396065806,False,False,75.0,73.0,70.0,80.0,6000.0,,
23,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
23,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,4.0,400.0,209.0,1.75,0.4107142857142857,0.6362380867588684,False,False,75.0,73.0,70.0,80.0,6000.0,,
23,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,657.0,30.0,31.0,0.0,204.0,0.967741935483871,0.7064516129032258,0.7641883403813742,False,True,75.0,73.0,70.0,80.0,6000.0,,
23,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
23,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,4.0,5.0,10.0,90.0,0.8,0.3,0.6858054748288855,False,False,75.0,73.0,70.0,80.0,6000.0,,
23,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3229166666666667,0.5553443997946826,False,False,75.0,73.0,70.0,80.0,6000.0,,
23,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3422.0,92.0,112.0,249.0,57.0,0.8214285714285714,0.33210403726708076,0.29487022741952945,False,False,75.0,73.0,70.0,80.0,6000.0,,
24,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
24,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,4.0,400.0,209.0,1.75,0.4107142857142857,0.6362380867588684,False,False,75.0,73.0,70.0,80.0,6000.0,,
24,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,662.5,30.0,31.0,0.0,204.0,0.967741935483871,0.7123655913978495,0.7619728742950468,False,True,75.0,73.0,70.0,80.0,6000.0,,
24,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
24,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,4.0,5.0,10.0,90.0,0.8,0.3,0.6858054748288855,False,False,75.0,73.0,70.0,80.0,6000.0,,
24,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3229166666666667,0.5553443997946826,False,False,75.0,73.0,70.0,80.0,6000.0,,
24,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3401.0,93.0,111.0,249.0,57.0,0.8378378378378378,0.32945849074881334,0.29411686063196224,False,False,75.0,73.0,70.0,80.0,6000.0,,
25,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
25,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,7.0,4.0,400.0,209.0,1.75,0.4107142857142857,0.6362380867588684,False,False,75.0,73.0,70.0,80.0,6000.0,,
25,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,661.5,30.0,31.0,0.0,204.0,0.967741935483871,0.7112903225806452,0.7608227265602616,False,True,75.0,73.0,70.0,80.0,6000.0,,
25,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
25,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,5.0,10.0,90.0,1.0,0.24,0.5890486675369074,False,False,75.0,73.0,70.0,80.0,6000.0,,
25,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3229166666666667,0.5553443997946826,False,False,75.0,73.0,70.0,80.0,6000.0,,
25,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3413.0,93.0,111.0,249.0,57.0,0.8378378378378378,0.3306209435241693,0.2926054886414938,False,False,75.0,73.0,70.0,80.0,6000.0,,
26,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,109.5,32.0,13.0,382.0,313.0,2.4615384615384617,0.26322115384615385,0.26159269801241625,False,False,75.0,73.0,70.0,80.0,6000.0,,
